osm_id,code,fclass,name,type,geometry,Latitude,Longitude
8111900,1500,building,E. J. Pratt Library,university,"POLYGON ((-79.3915558 43.6664422, -79.3913228 43.6664896, -79.3911603 43.6665259, -79.3911511 43.6665035, -79.391042 43.666235, -79.3910283 43.6662011, -79.3914225 43.6661144, -79.3915558 43.6664422))",43.6663204,-79.39129185
8117208,1500,building,Northrop Frye Hall,university,"POLYGON ((-79.392398 43.6664666, -79.3921529 43.6665174, -79.3921643 43.6665461, -79.3921252 43.6665542, -79.3920875 43.6665621, -79.3920763 43.6665339, -79.3920046 43.6665488, -79.3919587 43.6665583, -79.3918798 43.6663591, -79.3923287 43.666266, -79.3923377 43.6662886, -79.3923754 43.6662808, -79.3923944 43.6663287, -79.3923472 43.6663385, -79.392398 43.6664666))",43.66641314,-79.39214425
2032,1500,building,Knox College,university,"POLYGON ((-79.3971782 43.6615894, -79.3971657 43.6615921, -79.3970992 43.6616064, -79.3970313 43.661621, -79.3970199 43.6616235, -79.397006 43.6615865, -79.3970169 43.661584, -79.3970082 43.6615628, -79.3969637 43.6615733, -79.3969085 43.6614383, -79.3968974 43.6614113, -79.3965947 43.6614769, -79.396571 43.6614822, -79.3966579 43.6616996, -79.3967014 43.66169, -79.3967548 43.6618172, -79.396633 43.6618426, -79.3965608 43.6618576, -79.3964833 43.6618737, -79.3963728 43.6615982, -79.3963869 43.6615948, -79.3963795 43.661578, -79.3963943 43.6615744, -79.3963812 43.6615397, -79.3963628 43.6615434, -79.396359 43.6615343, -79.3963536 43.6615354, -79.3963275 43.6615406, -79.3963157 43.6615107, -79.3963042 43.6614816, -79.3963298 43.6614764, -79.3963354 43.6614752, -79.3963321 43.6614667, -79.396349 43.6614626, -79.3963373 43.6614303, -79.3963205 43.6614342, -79.3963136 43.661417, -79.3963024 43.6614194, -79.396198 43.6611605, -79.3962746 43.6611433, -79.3963452 43.6611279, -79.3963497 43.6611393, -79.3967959 43.6610425, -79.3967924 43.661033, -79.3968584 43.6610186, -79.3968796 43.6610141, -79.3969309 43.6610036, -79.3969373 43.6610203, -79.3969575 43.6610161, -79.3969749 43.6610611, -79.3969927 43.6611075, -79.3969733 43.6611116, -79.3970489 43.6612987, -79.3970557 43.6612973, -79.3970667 43.6613237, -79.3970618 43.6613249, -79.3970712 43.6613471, -79.3970814 43.6613763, -79.3970873 43.661375, -79.3970969 43.6613998, -79.3970904 43.6614013, -79.3971503 43.6615533, -79.3971636 43.6615514, -79.3971704 43.6615699, -79.3971782 43.6615894), (-79.3969078 43.6613303, -79.3968682 43.6612322, -79.3968346 43.6611464, -79.396787 43.6611567, -79.3965629 43.6612045, -79.396463 43.6612253, -79.3965547 43.6614444, -79.3965751 43.6614398, -79.3968472 43.6613784, -79.3968814 43.661371, -79.3968683 43.6613397, -79.3969037 43.6613312, -79.3969078 43.6613303))",43.66140061,-79.39665188
2152,1500,building,Earth Sciences Centre,university,"POLYGON ((-79.4004443 43.6613486, -79.400137 43.6614112, -79.4001199 43.6613674, -79.4000716 43.6613775, -79.400093 43.6614283, -79.3996233 43.6615348, -79.3995745 43.6614096, -79.399383 43.6614503, -79.3991578 43.6609097, -79.3991404 43.6609127, -79.3990991 43.66081, -79.399113 43.6608023, -79.398858 43.6601903, -79.3990237 43.6601598, -79.3990375 43.660187, -79.3990446 43.6601847, -79.3990604 43.6601795, -79.3990366 43.6601103, -79.399471 43.6600202, -79.3995222 43.660129, -79.3994844 43.660137, -79.3996993 43.6604164, -79.3997979 43.6603787, -79.3998124 43.6604174, -79.3998547 43.6605341, -79.3998688 43.6605796, -79.3998709 43.6605884, -79.3997745 43.6606051, -79.399778 43.6606153, -79.3997141 43.6606356, -79.3996995 43.6606224, -79.3995751 43.6606502, -79.3995705 43.6606233, -79.3995627 43.6606497, -79.3995445 43.6606734, -79.3995175 43.6606921, -79.3994841 43.6607043, -79.3994467 43.6607089, -79.3994092 43.6607052, -79.3993748 43.6606937, -79.3993375 43.6607115, -79.3992919 43.6607315, -79.3993561 43.6608928, -79.3994058 43.6608816, -79.3995872 43.661293, -79.3996071 43.6613382, -79.3996411 43.6613165, -79.39965 43.6612844, -79.3998141 43.6612876, -79.3999561 43.6612683, -79.4000848 43.6612266, -79.4002002 43.6611624, -79.4001232 43.6609771, -79.4002186 43.6609552, -79.4003156 43.6612041, -79.4003821 43.6611945, -79.4004443 43.6613486), (-79.3995326 43.6605067, -79.399399 43.6601621, -79.3993119 43.6601999, -79.3993139 43.6602057, -79.399152 43.6602382, -79.3992831 43.6605626, -79.399296 43.6605597, -79.3993027 43.660532, -79.3993204 43.6605069, -79.3993476 43.6604867, -79.3993817 43.6604732, -79.3994091 43.6604683, -79.3994372 43.6604678, -79.3994649 43.6604716, -79.3994908 43.6604797, -79.3995137 43.6604915, -79.3995326 43.6605067))",43.66080702,-79.39951181
8810864,1500,building,Carr Hall,university,"POLYGON ((-79.3907537 43.665256, -79.3906425 43.6652824, -79.3906436 43.6652848, -79.3906144 43.6652918, -79.390613 43.6652887, -79.3905294 43.6653085, -79.3905157 43.6652783, -79.3901245 43.6653711, -79.3900758 43.6652697, -79.3904965 43.6651755, -79.3904642 43.6651625, -79.3904589 43.6651518, -79.3904519 43.665137, -79.3904673 43.6651109, -79.3905134 43.6651005, -79.3905446 43.6651138, -79.3905502 43.6651254, -79.3906805 43.6650945, -79.3907537 43.665256))",43.6652366,-79.39044586
8932810,1500,building,Muzzo Family Alumni Hall,university,"POLYGON ((-79.3903813 43.6648024, -79.390286 43.6648239, -79.3902576 43.6648306, -79.3902922 43.6649072, -79.3900499 43.6649645, -79.389894 43.6646196, -79.3901338 43.6645629, -79.3902104 43.6647325, -79.3902421 43.664725, -79.3903329 43.6647037, -79.3903813 43.6648024))",43.66476442,-79.39011845
9105678,1500,building,,school,"POLYGON ((-79.424711 43.6677562, -79.4245401 43.6677934, -79.4245696 43.6678804, -79.4240479 43.6680002, -79.424004 43.6678988, -79.4235009 43.6679995, -79.4234823 43.667951, -79.4233915 43.6679663, -79.423247 43.6680681, -79.4231547 43.6680874, -79.4231847 43.6681481, -79.422759 43.6682476, -79.4227841 43.6683175, -79.4223856 43.6683895, -79.4223982 43.6684254, -79.4220335 43.6685011, -79.4220098 43.6684151, -79.421595 43.668493, -79.4215427 43.6683697, -79.4215969 43.6683582, -79.421565 43.668282, -79.4222811 43.6681145, -79.4223023 43.6681556, -79.4231164 43.6679737, -79.4231415 43.6680544, -79.4232291 43.6680385, -79.423377 43.6679389, -79.423472 43.6679241, -79.4234387 43.667837, -79.4239419 43.6677363, -79.4246462 43.6675879, -79.424711 43.6677562))",43.66807611,-79.42306515
9303310,1500,building,Ramsay Wright Building,university,"POLYGON ((-79.3997659 43.6632087, -79.3995208 43.6632603, -79.3994813 43.6631641, -79.3993914 43.6631829, -79.3988453 43.6632919, -79.398878 43.6633698, -79.3989693 43.6635972, -79.3989543 43.6636007, -79.3989667 43.6636292, -79.3987831 43.6636683, -79.3987801 43.6636594, -79.3986824 43.6636655, -79.3985835 43.663656, -79.3985624 43.6635686, -79.3984969 43.6634814, -79.3985516 43.6634458, -79.398653 43.6634077, -79.3986491 43.663394, -79.3986997 43.6633833, -79.3986749 43.6633243, -79.3984328 43.6633818, -79.3983541 43.6631882, -79.3985942 43.6631397, -79.398555 43.6630382, -79.3990515 43.662941, -79.3990727 43.6629915, -79.3992645 43.6629495, -79.3993222 43.6629369, -79.3993887 43.6629223, -79.399595 43.6628771, -79.3996201 43.6628685, -79.3997659 43.6632087))",43.66321184,-79.39899802
9916087,1500,building,Clara Benson Building,university,"POLYGON ((-79.4006683 43.6632684, -79.4001185 43.663382, -79.3998486 43.662698, -79.4003983 43.6625845, -79.4004149 43.6626265, -79.4005819 43.6630495, -79.4006683 43.6632684))",43.66298324,-79.40025843
9916090,1500,building,Fisher Rare Book Library,university,"POLYGON ((-79.3991908 43.6640245, -79.399169 43.6640416, -79.3991755 43.6640601, -79.3991401 43.6640877, -79.3991512 43.6641226, -79.3991314 43.6641378, -79.3991406 43.664159, -79.3990976 43.6641917, -79.3990688 43.6641857, -79.3990509 43.6642005, -79.3990009 43.6641917, -79.3989654 43.6642193, -79.3989373 43.6642144, -79.3989155 43.6642309, -79.3987975 43.6642113, -79.3987633 43.6641252, -79.3988639 43.6640473, -79.3988521 43.6640114, -79.3988461 43.6639964, -79.3988482 43.6639949, -79.3988621 43.6639847, -79.3988656 43.6639821, -79.3988882 43.6639861, -79.398934 43.6639947, -79.3990377 43.6639187, -79.399158 43.6639397, -79.3991908 43.6640245))",43.66408251,-79.39898791
