osm_id,code,fclass,name,type,geometry,Latitude,Longitude
31625716,1500,building,,school,"POLYGON ((-123.0900249 49.3237248, -123.0899383 49.3237479, -123.0899805 49.323836, -123.0897622 49.3238903, -123.0897839 49.3239211, -123.0894576 49.3240028, -123.0894391 49.3239853, -123.0891146 49.3240922, -123.0890532 49.3240219, -123.088999 49.3240382, -123.0889028 49.3238689, -123.0895265 49.3236722, -123.0895024 49.3235572, -123.0899272 49.3235195, -123.0900249 49.3237248))",49.32380680668453,-123.08950670161504
33176122,1500,building,Aquatic Ecosystems Research Laboratory,university,"POLYGON ((-123.2514679 49.2636836, -123.2506401 49.2639721, -123.2505025 49.263804, -123.2511227 49.2635878, -123.2512928 49.2635284, -123.2513302 49.2635154, -123.2514679 49.2636836))",49.26374376687626,-123.25098522579768
36676807,1500,building,Queen Victoria Annex,school,"POLYGON ((-123.0671316 49.2672863, -123.0671187 49.2675517, -123.0670425 49.2675508, -123.0670438 49.2675052, -123.066608 49.2674995, -123.0666077 49.2675105, -123.0666073 49.2675229, -123.0666252 49.2675231, -123.0666222 49.2676231, -123.0664243 49.2676205, -123.0664348 49.2672759, -123.0668199 49.2672809, -123.0668226 49.2672448, -123.0669111 49.2672437, -123.0669114 49.2672576, -123.0669108 49.2672871, -123.0671316 49.2672863))",49.26741381298641,-123.06675206291818
36810743,1500,building,Sing Tao Building,university,"POLYGON ((-123.2580124 49.2678752, -123.2579331 49.2679019, -123.2578828 49.2678383, -123.2578268 49.2678572, -123.2578442 49.2678792, -123.2575917 49.2679641, -123.2575542 49.2679167, -123.2576004 49.2679011, -123.2575285 49.2678102, -123.2578701 49.2676952, -123.2580124 49.2678752))",49.26782865993559,-123.2577576344233
36810746,1500,building,Music Building,university,"POLYGON ((-123.2571304 49.2675531, -123.2567498 49.2676865, -123.256648 49.2675629, -123.256508 49.2673929, -123.2564411 49.2673115, -123.2565447 49.2672752, -123.2566494 49.2672385, -123.2568216 49.2671781, -123.2571304 49.2675531))",49.26743231582849,-123.25678571277231
36810747,1500,building,Frederic Lasserre Building,university,"POLYGON ((-123.2563536 49.2675708, -123.2557536 49.2677813, -123.2556396 49.2676429, -123.2556036 49.2675993, -123.2560887 49.267429, -123.2562036 49.2673887, -123.2563536 49.2675708))",49.26758500491693,-123.25597863246234
36810749,1500,building,Auditorium Annex Offices,university,"POLYGON ((-123.2568921 49.266483, -123.2566807 49.2665585, -123.256535 49.2663849, -123.2567464 49.2663094, -123.2568921 49.266483))",49.26643395,-123.25671355
36810751,1500,building,Old Administration Building,university,"POLYGON ((-123.2558262 49.2671528, -123.2554395 49.2672835, -123.2553996 49.2672332, -123.2553357 49.2672548, -123.2552282 49.2671193, -123.255292 49.2670977, -123.2552467 49.2670406, -123.2556334 49.2669099, -123.2558262 49.2671528))",49.26710341004364,-123.25551767496522
36810753,1500,building,Math Annex,university,"POLYGON ((-123.2552016 49.2660683, -123.2550652 49.2661175, -123.2550434 49.2660918, -123.2548802 49.2661506, -123.2547219 49.2662077, -123.2547439 49.2662337, -123.2546497 49.2662677, -123.2546409 49.2662573, -123.2545978 49.2662728, -123.2545687 49.2662385, -123.2545836 49.2662332, -123.2545632 49.2662091, -123.2545314 49.2661715, -123.2545191 49.2661759, -123.2544892 49.2661407, -123.2544834 49.2661338, -123.2547037 49.2660544, -123.2546912 49.2660397, -123.2548432 49.2659848, -123.2548557 49.2659995, -123.255076 49.2659201, -123.255138 49.2659956, -123.2552016 49.2660683))",49.26609101390624,-123.25483845297784
36811090,1500,building,Abdul Ladha Science Student Centre,university,"POLYGON ((-123.2515737 49.2660709, -123.2512551 49.2661833, -123.2511726 49.2660838, -123.2512927 49.2660414, -123.2512755 49.2660207, -123.2513553 49.2659926, -123.2513725 49.2660133, -123.2514913 49.2659714, -123.2515737 49.2660709))",49.26607435874908,-123.2513707217003
